28800.0
time step : 55, 59, 0, 98, 97, 106, 191, 253, 80, 150, 121, 190, 

time step : 71, 45, 0, 170, 113, 156, 153, 288, 33, 45, 136, 171, 

time step : 118, 40, 17, 49, 134, 178, 190, 217, 105, 41, 67, 58, 

time step : 133, 33, 48, 39, 25, 160, 167, 287, 75, 121, 48, 201, 

time step : 49, 27, 39, 60, 96, 76, 30, 125, 74, 0, 105, 94, 

time step : 0, 61, 33, 37, 55, 123, 0, 190, 6, 3, 91, 124, 

time step : 28, 59, 88, 71, 111, 111, 186, 159, 59, 94, 85, 160, 

time step : 0, 8, 0, 30, 2, 104, 17, 55, 4, 67, 6, 0, 

time step : 59, 18, 0, 4, 6, 53, 17, 104, 0, 68, 7, 82, 

time step : 0, 6, 0, 0, 0, 0, 98, 0, 11, 40, 0, 130, 
223200.0
time step : 57, 48, 76, 101, 88, 104, 248, 157, 70, 134, 95, 172, 

time step : 57, 51, 84, 0, 102, 84, 201, 133, 88, 147, 132, 162, 

time step : 55, 61, 0, 109, 112, 167, 183, 283, 99, 159, 134, 169, 

time step : 15, 70, 0, 211, 98, 170, 202, 265, 8, 46, 123, 174, 

time step : 171, 34, 23, 53, 135, 129, 190, 218, 102, 100, 49, 91, 

time step : 100, 46, 68, 34, 26, 140, 191, 297, 76, 114, 75, 192, 

time step : 46, 29, 35, 55, 96, 70, 37, 162, 101, 19, 98, 100, 

time step : 0, 72, 27, 48, 92, 158, 0, 258, 0, 14, 89, 143, 

time step : 49, 22, 65, 50, 114, 97, 125, 153, 59, 93, 80, 115, 

time step : 0, 13, 0, 35, 107, 105, 61, 79, 0, 89, 0, 5, 

time step : 73, 9, 0, 8, 49, 35, 0, 82, 0, 85, 27, 131, 

time step : 19, 21, 0, 0, 122, 0, 105, 60, 15, 12, 0, 85, 
226800.0
time step : 34, 65, 80, 18, 83, 123, 246, 177, 59, 123, 128, 177, 

time step : 45, 64, 51, 0, 65, 110, 155, 133, 82, 133, 133, 161, 

time step : 71, 63, 0, 63, 82, 118, 196, 260, 86, 116, 138, 176, 

time step : 100, 37, 14, 42, 129, 196, 197, 187, 46, 50, 148, 145, 

time step : 51, 33, 5, 21, 111, 176, 157, 228, 100, 45, 39, 0, 

time step : 123, 47, 122, 12, 0, 43, 151, 173, 80, 71, 45, 146, 

time step : 59, 19, 44, 43, 86, 16, 0, 93, 80, 18, 96, 82, 

time step : 0, 71, 38, 12, 103, 42, 0, 200, 0, 7, 77, 163, 

time step : 0, 9, 0, 25, 49, 49, 131, 110, 19, 0, 65, 8, 

time step : 0, 5, 0, 6, 0, 84, 0, 45, 6, 0, 2, 2, 

time step : 42, 3, 0, 0, 0, 0, 0, 0, 0, 28, 4, 17, 

time step : 6, 6, 0, 10, 0, 0, 76, 56, 1, 0, 0, 35, 
230400.0
time step : 57, 68, 81, 0, 74, 84, 229, 276, 81, 123, 123, 197, 

time step : 67, 67, 62, 0, 79, 118, 193, 143, 74, 124, 132, 177, 

time step : 88, 64, 94, 36, 93, 121, 150, 245, 81, 89, 115, 152, 

time step : 64, 29, 34, 102, 20, 80, 115, 99, 22, 0, 123, 38, 

time step : 21, 18, 0, 16, 79, 76, 0, 89, 76, 4, 88, 0, 

time step : 26, 25, 205, 0, 0, 0, 25, 45, 18, 54, 4, 3, 

time step : 44, 36, 15, 47, 41, 0, 0, 80, 5, 25, 57, 22, 

time step : 0, 46, 14, 56, 67, 69, 0, 16, 49, 0, 2, 160, 

time step : 35, 32, 2, 57, 11, 51, 84, 0, 0, 10, 4, 12, 

time step : 0, 8, 0, 0, 0, 0, 0, 8, 3, 9, 29, 0, 

time step : 0, 0, 0, 3, 80, 40, 0, 33, 0, 42, 10, 28, 

time step : 12, 2, 0, 0, 0, 0, 66, 66, 0, 0, 7, 38, 
288000.0
time step : 35, 33, 20, 28, 35, 35, 116, 57, 31, 13, 56, 34, 

time step : 60, 43, 63, 17, 48, 39, 131, 70, 47, 34, 73, 49, 

time step : 30, 14, 22, 14, 50, 45, 57, 81, 29, 21, 42, 29, 

time step : 51, 38, 37, 35, 102, 102, 101, 127, 50, 74, 100, 100, 

time step : 34, 27, 21, 23, 63, 65, 78, 99, 46, 36, 52, 71, 

time step : 37, 29, 29, 33, 78, 64, 79, 88, 51, 40, 54, 66, 

time step : 49, 33, 32, 31, 87, 80, 75, 101, 67, 58, 66, 81, 

time step : 52, 38, 39, 38, 100, 102, 127, 196, 69, 95, 114, 124, 

time step : 56, 28, 37, 33, 125, 104, 113, 154, 70, 78, 86, 114, 

time step : 48, 24, 42, 47, 115, 112, 135, 173, 70, 78, 91, 109, 

time step : 50, 27, 58, 57, 115, 108, 132, 179, 79, 94, 102, 105, 

time step : 51, 27, 35, 35, 104, 92, 138, 160, 64, 103, 89, 119, 
291600.0
time step : 39, 24, 23, 22, 68, 63, 77, 104, 54, 56, 62, 67, 

time step : 46, 31, 30, 29, 91, 76, 90, 98, 61, 50, 71, 63, 

time step : 52, 33, 35, 44, 104, 93, 87, 113, 77, 62, 69, 86, 

time step : 55, 38, 35, 31, 115, 103, 142, 203, 82, 88, 120, 129, 

time step : 60, 41, 45, 27, 129, 123, 126, 164, 73, 79, 106, 112, 

time step : 48, 34, 53, 55, 134, 124, 144, 202, 82, 84, 97, 116, 

time step : 50, 28, 48, 41, 127, 112, 140, 190, 93, 108, 116, 115, 

time step : 59, 31, 36, 43, 106, 120, 148, 160, 82, 85, 91, 122, 

time step : 56, 22, 39, 37, 102, 112, 144, 202, 80, 95, 122, 156, 

time step : 35, 27, 57, 40, 120, 104, 145, 187, 85, 104, 111, 124, 

time step : 55, 29, 39, 34, 98, 104, 158, 174, 80, 79, 105, 146, 

time step : 38, 35, 39, 49, 118, 104, 153, 189, 75, 90, 94, 128, 
295200.0
time step : 49, 41, 37, 39, 127, 106, 118, 157, 72, 80, 98, 105, 

time step : 46, 33, 47, 56, 131, 125, 136, 173, 67, 69, 106, 103, 

time step : 51, 30, 50, 39, 129, 109, 146, 186, 93, 100, 116, 96, 

time step : 56, 32, 32, 29, 106, 105, 147, 170, 76, 97, 94, 116, 

time step : 58, 25, 39, 39, 105, 110, 137, 202, 77, 101, 124, 141, 

time step : 35, 31, 46, 39, 112, 113, 134, 184, 90, 99, 110, 127, 

time step : 49, 24, 24, 47, 99, 103, 154, 174, 76, 69, 106, 135, 

time step : 46, 38, 38, 38, 94, 106, 151, 174, 84, 82, 89, 125, 

time step : 48, 34, 45, 33, 110, 105, 145, 147, 76, 86, 97, 118, 

time step : 43, 38, 40, 32, 109, 96, 116, 164, 74, 92, 104, 108, 

time step : 41, 34, 45, 45, 98, 90, 135, 178, 84, 91, 98, 133, 

time step : 66, 34, 79, 51, 104, 83, 109, 193, 62, 111, 108, 126, 
298800.0
time step : 59, 25, 31, 34, 102, 107, 131, 197, 75, 97, 119, 135, 

time step : 43, 29, 45, 36, 112, 102, 133, 190, 84, 94, 107, 128, 

time step : 44, 38, 34, 38, 99, 98, 149, 172, 79, 79, 104, 135, 

time step : 47, 36, 39, 44, 103, 106, 150, 180, 81, 81, 89, 126, 

time step : 55, 36, 41, 36, 115, 101, 134, 156, 70, 89, 100, 111, 

time step : 43, 43, 43, 41, 110, 106, 137, 147, 79, 91, 94, 116, 

time step : 46, 36, 40, 37, 96, 95, 140, 179, 77, 92, 97, 130, 

time step : 61, 34, 83, 28, 84, 91, 107, 175, 69, 82, 101, 122, 

time step : 60, 31, 42, 32, 101, 94, 134, 187, 78, 78, 92, 143, 

time step : 54, 44, 47, 33, 100, 97, 138, 177, 76, 74, 92, 134, 

time step : 51, 40, 137, 78, 97, 107, 128, 166, 66, 89, 112, 149, 

time step : 42, 27, 33, 30, 120, 128, 127, 142, 73, 70, 99, 114, 
302400.0
time step : 47, 34, 39, 39, 107, 92, 144, 146, 76, 84, 93, 102, 

time step : 42, 41, 43, 40, 104, 97, 124, 159, 76, 95, 102, 119, 

time step : 41, 37, 33, 37, 92, 84, 136, 166, 68, 90, 99, 113, 

time step : 63, 33, 83, 47, 85, 78, 117, 176, 70, 90, 106, 119, 

time step : 62, 32, 49, 34, 99, 103, 124, 180, 74, 82, 94, 138, 

time step : 53, 28, 46, 31, 106, 111, 133, 170, 70, 76, 98, 132, 

time step : 59, 31, 152, 31, 140, 109, 129, 164, 60, 80, 101, 134, 

time step : 56, 21, 32, 20, 122, 104, 119, 131, 65, 85, 94, 119, 

time step : 66, 21, 32, 26, 93, 87, 104, 160, 71, 72, 83, 94, 

time step : 48, 27, 33, 22, 94, 82, 110, 153, 75, 71, 78, 102, 

time step : 42, 24, 30, 26, 91, 74, 131, 150, 78, 74, 88, 112, 

time step : 22, 20, 26, 19, 77, 73, 106, 115, 60, 68, 75, 92, 
306000.0
time step : 69, 33, 52, 39, 91, 96, 143, 176, 70, 85, 103, 133, 

time step : 55, 40, 56, 32, 98, 112, 134, 163, 73, 85, 95, 135, 

time step : 51, 29, 148, 30, 175, 123, 140, 162, 70, 78, 103, 132, 

time step : 54, 20, 28, 33, 127, 129, 131, 172, 76, 87, 96, 126, 

time step : 65, 24, 32, 38, 102, 79, 94, 185, 75, 82, 93, 121, 

time step : 41, 26, 32, 30, 108, 104, 121, 150, 76, 88, 88, 122, 

time step : 49, 26, 31, 38, 93, 76, 121, 159, 77, 75, 95, 115, 

time step : 37, 23, 28, 35, 79, 84, 113, 123, 60, 64, 84, 97, 

time step : 34, 32, 35, 36, 100, 95, 120, 160, 67, 70, 93, 128, 

time step : 33, 32, 23, 30, 90, 80, 98, 159, 67, 74, 77, 90, 

time step : 31, 22, 21, 22, 66, 61, 96, 145, 62, 70, 63, 88, 

time step : 126, 18, 28, 22, 84, 60, 93, 132, 49, 40, 68, 100, 
309600.0
time step : 69, 22, 39, 31, 98, 94, 115, 180, 77, 93, 91, 109, 

time step : 61, 29, 38, 33, 103, 80, 123, 170, 69, 82, 98, 121, 

time step : 50, 30, 23, 47, 89, 81, 129, 155, 75, 87, 94, 112, 

time step : 24, 17, 19, 14, 78, 62, 102, 124, 62, 71, 78, 85, 

time step : 37, 41, 29, 36, 106, 101, 116, 142, 71, 64, 84, 112, 

time step : 33, 31, 29, 27, 82, 104, 118, 140, 64, 80, 75, 99, 

time step : 32, 27, 18, 31, 69, 69, 103, 140, 61, 77, 62, 98, 

time step : 127, 12, 22, 46, 86, 73, 107, 115, 48, 48, 68, 66, 

time step : 17, 30, 23, 17, 65, 59, 93, 121, 70, 52, 74, 79, 

time step : 24, 42, 24, 22, 59, 53, 94, 100, 54, 46, 57, 77, 

time step : 45, 15, 22, 14, 89, 52, 88, 101, 38, 59, 72, 64, 

time step : 27, 7, 14, 15, 33, 27, 31, 22, 5, 25, 10, 37, 
313200.0
time step : 26, 35, 27, 24, 90, 94, 110, 132, 68, 42, 85, 98, 

time step : 26, 31, 28, 20, 73, 64, 105, 136, 58, 64, 63, 80, 

time step : 25, 28, 11, 15, 73, 68, 102, 142, 54, 78, 61, 86, 

time step : 128, 11, 15, 4, 63, 55, 76, 110, 34, 43, 55, 48, 

time step : 14, 37, 21, 15, 51, 52, 67, 103, 62, 57, 70, 82, 

time step : 26, 42, 22, 11, 68, 49, 73, 82, 55, 36, 42, 55, 

time step : 40, 17, 17, 23, 59, 40, 75, 86, 41, 41, 71, 63, 

time step : 27, 6, 9, 8, 6, 30, 25, 0, 0, 0, 10, 2, 

time step : 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 

time step : 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 

time step : 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 

time step : 0, 0, 0, 0, 16, 0, 50, 6, 0, 12, 0, 0, 
316800.0
time step : 23, 35, 25, 14, 64, 56, 85, 109, 61, 59, 71, 76, 

time step : 34, 41, 21, 18, 68, 55, 87, 107, 56, 49, 55, 77, 

time step : 45, 21, 27, 5, 65, 48, 73, 87, 47, 46, 71, 58, 

time step : 29, 6, 5, 11, 26, 36, 5, 1, 7, 4, 17, 5, 

time step : 0, 0, 4, 0, 0, 10, 0, 0, 4, 5, 0, 0, 

time step : 3, 1, 2, 0, 3, 9, 0, 9, 2, 11, 0, 5, 

time step : 0, 0, 0, 28, 4, 0, 0, 4, 0, 0, 0, 0, 

time step : 3, 0, 3, 13, 15, 0, 9, 23, 21, 0, 0, 7, 

time step : 0, 13, 0, 7, 6, 0, 0, 19, 1, 6, 0, 3, 

time step : 10, 0, 0, 6, 2, 5, 0, 24, 0, 8, 40, 22, 

time step : 0, 6, 0, 0, 95, 9, 31, 13, 0, 0, 14, 9, 

time step : 7, 21, 0, 0, 49, 0, 59, 11, 0, 22, 0, 16, 
374400.0
time step : 39, 38, 23, 32, 44, 40, 123, 57, 35, 13, 72, 39, 

time step : 65, 51, 74, 18, 57, 59, 138, 72, 49, 34, 82, 54, 

time step : 25, 12, 26, 13, 51, 32, 40, 78, 29, 16, 39, 21, 

time step : 46, 46, 44, 35, 118, 99, 124, 141, 55, 74, 104, 99, 

time step : 34, 21, 23, 22, 67, 71, 85, 105, 50, 33, 70, 74, 

time step : 43, 28, 28, 33, 85, 68, 90, 91, 59, 42, 58, 65, 

time step : 50, 28, 34, 31, 96, 88, 88, 107, 72, 60, 66, 81, 

time step : 61, 36, 36, 37, 107, 102, 141, 189, 68, 89, 122, 127, 

time step : 56, 41, 39, 35, 125, 110, 136, 151, 68, 73, 100, 112, 

time step : 54, 27, 43, 53, 120, 118, 146, 187, 77, 76, 98, 103, 

time step : 51, 29, 45, 44, 121, 108, 142, 188, 85, 107, 111, 104, 

time step : 54, 30, 35, 35, 104, 102, 143, 166, 64, 100, 98, 126, 
378000.0
time step : 35, 23, 18, 21, 69, 62, 76, 102, 50, 52, 58, 72, 

time step : 41, 29, 26, 30, 91, 72, 88, 104, 59, 50, 63, 63, 

time step : 47, 30, 37, 44, 104, 97, 90, 110, 75, 61, 68, 84, 

time step : 52, 38, 35, 33, 115, 112, 149, 221, 81, 94, 121, 128, 

time step : 59, 37, 46, 29, 130, 123, 135, 168, 77, 78, 105, 114, 

time step : 46, 31, 49, 50, 129, 127, 148, 204, 82, 80, 100, 116, 

time step : 52, 26, 49, 42, 123, 112, 134, 189, 94, 111, 119, 113, 

time step : 60, 30, 36, 43, 103, 117, 151, 162, 86, 83, 93, 125, 

time step : 60, 23, 36, 35, 104, 112, 137, 197, 77, 93, 130, 146, 

time step : 36, 33, 47, 35, 118, 103, 147, 186, 81, 103, 112, 128, 

time step : 58, 28, 41, 33, 99, 100, 154, 171, 78, 80, 114, 144, 

time step : 38, 37, 40, 44, 116, 110, 155, 207, 80, 95, 94, 129, 
381600.0
time step : 56, 41, 42, 40, 126, 111, 133, 163, 68, 84, 105, 110, 

time step : 47, 35, 45, 62, 129, 120, 143, 187, 84, 79, 101, 104, 

time step : 42, 34, 46, 38, 131, 118, 141, 196, 97, 106, 112, 105, 

time step : 57, 28, 35, 32, 108, 103, 153, 176, 75, 97, 96, 116, 

time step : 58, 25, 37, 38, 105, 112, 132, 204, 75, 106, 125, 141, 

time step : 35, 31, 47, 38, 119, 106, 141, 183, 86, 99, 107, 126, 

time step : 57, 26, 34, 45, 95, 101, 148, 164, 84, 91, 103, 140, 

time step : 32, 38, 41, 38, 101, 112, 146, 183, 87, 84, 91, 126, 

time step : 52, 32, 50, 38, 115, 105, 147, 155, 78, 96, 103, 116, 

time step : 47, 42, 46, 39, 111, 99, 132, 177, 76, 94, 102, 113, 

time step : 54, 36, 44, 47, 99, 113, 148, 192, 75, 97, 100, 139, 

time step : 67, 39, 85, 51, 101, 86, 105, 197, 68, 111, 110, 136, 
385200.0
time step : 61, 25, 39, 31, 103, 108, 134, 185, 77, 94, 124, 139, 

time step : 23, 27, 40, 33, 100, 99, 129, 169, 83, 85, 110, 115, 

time step : 42, 37, 28, 37, 103, 98, 148, 164, 74, 81, 102, 136, 

time step : 41, 34, 41, 33, 95, 103, 140, 179, 75, 75, 87, 117, 

time step : 45, 31, 39, 27, 102, 100, 127, 145, 74, 97, 104, 114, 

time step : 49, 35, 43, 44, 108, 102, 129, 147, 76, 90, 94, 113, 

time step : 40, 37, 37, 37, 108, 91, 148, 185, 82, 91, 91, 127, 

time step : 58, 35, 83, 27, 97, 96, 109, 162, 66, 80, 101, 125, 

time step : 53, 31, 48, 31, 96, 105, 136, 179, 69, 81, 85, 145, 

time step : 53, 32, 47, 29, 99, 98, 136, 159, 76, 77, 105, 134, 

time step : 56, 34, 136, 67, 107, 111, 137, 176, 64, 75, 109, 148, 

time step : 36, 19, 20, 31, 109, 105, 123, 157, 72, 66, 91, 116, 
388800.0
time step : 49, 34, 49, 42, 110, 107, 141, 158, 77, 97, 101, 108, 

time step : 46, 36, 43, 41, 107, 103, 143, 178, 77, 99, 112, 120, 

time step : 44, 39, 40, 47, 110, 95, 151, 184, 70, 91, 96, 132, 

time step : 58, 35, 75, 46, 110, 84, 124, 185, 65, 91, 111, 127, 

time step : 57, 29, 48, 40, 105, 109, 138, 186, 76, 85, 99, 148, 

time step : 55, 27, 52, 31, 112, 122, 137, 185, 78, 90, 102, 147, 

time step : 54, 30, 124, 38, 142, 116, 139, 180, 62, 82, 118, 133, 

time step : 48, 26, 39, 21, 126, 108, 131, 141, 69, 92, 97, 113, 

time step : 67, 30, 40, 33, 108, 97, 115, 176, 73, 85, 96, 123, 

time step : 55, 30, 35, 30, 106, 90, 124, 181, 76, 88, 90, 127, 

time step : 49, 23, 35, 28, 100, 93, 122, 143, 76, 84, 95, 119, 

time step : 28, 16, 28, 21, 89, 64, 113, 145, 58, 77, 86, 96, 
392400.0
time step : 60, 26, 32, 33, 85, 99, 142, 181, 76, 74, 91, 135, 

time step : 55, 36, 43, 29, 121, 106, 133, 165, 73, 83, 105, 134, 

time step : 58, 30, 140, 36, 198, 113, 133, 169, 62, 80, 108, 143, 

time step : 49, 24, 26, 27, 97, 123, 125, 157, 81, 82, 102, 112, 

time step : 71, 28, 32, 23, 102, 76, 102, 182, 75, 88, 104, 120, 

time step : 48, 31, 35, 27, 114, 95, 121, 153, 69, 82, 83, 112, 

time step : 48, 27, 28, 37, 105, 73, 121, 154, 80, 79, 89, 115, 

time step : 41, 26, 26, 26, 83, 82, 109, 127, 41, 72, 80, 97, 

time step : 43, 27, 29, 26, 96, 88, 112, 143, 64, 70, 91, 110, 

time step : 27, 28, 24, 24, 74, 58, 88, 150, 69, 70, 84, 97, 

time step : 23, 25, 18, 23, 68, 58, 93, 139, 58, 69, 63, 86, 

time step : 133, 13, 22, 19, 77, 59, 89, 102, 48, 42, 70, 95, 
396000.0
time step : 69, 22, 33, 31, 103, 92, 117, 173, 70, 91, 91, 118, 

time step : 47, 37, 38, 34, 103, 92, 127, 170, 69, 92, 91, 115, 

time step : 53, 31, 33, 45, 89, 85, 127, 142, 82, 85, 97, 117, 

time step : 33, 23, 23, 19, 79, 79, 104, 149, 66, 74, 83, 105, 

time step : 33, 38, 32, 24, 86, 87, 102, 146, 71, 73, 88, 99, 

time step : 22, 29, 30, 26, 82, 66, 115, 136, 66, 73, 76, 97, 

time step : 35, 21, 22, 33, 70, 62, 103, 138, 66, 66, 70, 92, 

time step : 108, 17, 23, 37, 75, 75, 81, 102, 44, 51, 70, 69, 

time step : 19, 41, 25, 19, 67, 61, 91, 116, 65, 55, 69, 78, 

time step : 28, 38, 26, 19, 81, 56, 104, 126, 59, 49, 51, 78, 

time step : 37, 22, 20, 12, 92, 45, 68, 88, 46, 51, 67, 60, 

time step : 23, 8, 10, 19, 10, 29, 31, 38, 11, 22, 20, 11, 
399600.0
time step : 30, 37, 27, 27, 88, 89, 108, 130, 72, 48, 91, 103, 

time step : 25, 35, 26, 24, 77, 64, 104, 149, 65, 71, 68, 81, 

time step : 30, 22, 17, 20, 72, 68, 98, 154, 51, 73, 65, 80, 

time step : 111, 17, 21, 16, 66, 59, 87, 124, 51, 51, 63, 69, 

time step : 19, 32, 24, 20, 67, 56, 68, 104, 64, 49, 66, 72, 

time step : 33, 34, 26, 12, 55, 56, 88, 101, 53, 42, 61, 63, 

time step : 51, 14, 20, 25, 64, 51, 81, 93, 50, 50, 65, 64, 

time step : 33, 8, 9, 8, 4, 38, 30, 0, 0, 2, 16, 8, 

time step : 0, 0, 0, 0, 2, 6, 14, 14, 0, 0, 11, 0, 

time step : 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 

time step : 0, 1, 6, 0, 0, 2, 18, 10, 1, 0, 3, 0, 

time step : 0, 0, 0, 6, 21, 0, 41, 0, 0, 40, 0, 3, 
403200.0
time step : 20, 37, 27, 12, 64, 54, 88, 119, 68, 59, 70, 77, 

time step : 27, 47, 26, 19, 72, 53, 93, 107, 57, 50, 64, 89, 

time step : 52, 19, 21, 7, 66, 50, 88, 98, 52, 46, 80, 67, 

time step : 17, 5, 7, 13, 6, 42, 19, 3, 12, 7, 12, 9, 

time step : 0, 1, 4, 0, 1, 10, 0, 0, 2, 0, 0, 2, 

time step : 0, 0, 1, 4, 0, 0, 0, 3, 0, 15, 0, 5, 

time step : 1, 4, 0, 27, 0, 0, 0, 1, 1, 4, 1, 14, 

time step : 0, 0, 7, 14, 18, 0, 16, 8, 19, 7, 0, 8, 

time step : 0, 10, 0, 6, 7, 1, 0, 18, 6, 0, 0, 14, 

time step : 15, 6, 0, 8, 0, 8, 0, 31, 0, 8, 40, 23, 

time step : 1, 11, 0, 0, 79, 30, 27, 28, 0, 0, 64, 5, 

time step : 2, 5, 0, 0, 27, 0, 72, 0, 0, 26, 0, 22, 
460800.0
time step : 41, 40, 22, 33, 42, 42, 127, 62, 35, 11, 74, 36, 

time step : 64, 49, 76, 18, 59, 46, 140, 82, 52, 35, 83, 47, 

time step : 34, 14, 27, 13, 58, 47, 65, 85, 35, 22, 51, 24, 

time step : 47, 44, 42, 34, 114, 97, 120, 134, 59, 71, 111, 101, 

time step : 36, 20, 22, 23, 66, 70, 84, 100, 51, 33, 65, 73, 

time step : 40, 29, 28, 32, 89, 69, 89, 91, 60, 41, 57, 62, 

time step : 53, 31, 35, 31, 96, 89, 88, 103, 73, 58, 68, 81, 

time step : 58, 39, 39, 37, 112, 104, 144, 202, 71, 96, 121, 125, 

time step : 52, 38, 40, 35, 125, 106, 129, 162, 74, 73, 108, 115, 

time step : 46, 27, 45, 50, 123, 121, 141, 181, 75, 76, 101, 108, 

time step : 47, 30, 45, 45, 127, 115, 142, 190, 91, 102, 114, 107, 

time step : 52, 28, 36, 35, 107, 97, 150, 169, 74, 102, 99, 125, 
